Process Name	Seconds(ms)	CPU(%)	Memory(MB)
GeneticCars	19228000	0.5083431	245.23
GeneticCars	19229000	1.138024	245.23
GeneticCars	19230000	0.3810116	245.23
GeneticCars	19231000	1.398571	245.23
GeneticCars	19232000	0.507751	245.23
GeneticCars	19233000	1.776078	245.23
GeneticCars	19234000	2.534855	245.23
GeneticCars	19235000	1.905821	245.23
GeneticCars	19236000	0.8893947	245.23
GeneticCars	19237000	2.414099	245.23
GeneticCars	19238000	1.142827	245.23
GeneticCars	19239000	0.5079601	245.23
GeneticCars	19240000	1.525536	245.23
GeneticCars	19241000	1.523976	245.23
GeneticCars	19242000	1.904818	245.23
GeneticCars	19243000	0.76235	245.23
GeneticCars	19244000	0.6355742	245.23
GeneticCars	19245000	0.2542817	245.23
GeneticCars	19246000	1.906914	245.23
GeneticCars	19247000	0.5082396	245.23
GeneticCars	19248000	0.2543387	245.23
GeneticCars	19249000	0.8879907	245.23
GeneticCars	19250000	0.8890455	245.23
GeneticCars	19251000	1.017176	245.23
GeneticCars	19252000	0.2543333	245.23
GeneticCars	19253000	1.525536	245.23
GeneticCars	19254000	2.161124	245.23
GeneticCars	19255000	1.017259	245.23
GeneticCars	19256000	0.7627676	245.23
GeneticCars	19257000	0.7610548	245.23
GeneticCars	19258000	0.3806999	245.23
GeneticCars	19259000	0.7590573	245.23
GeneticCars	19260000	0.634878	245.23
GeneticCars	19261000	0.6356398	245.23
GeneticCars	19262000	0	245.23
GeneticCars	19263000	1.015648	245.23
GeneticCars	19264000	1.910026	245.23
GeneticCars	19265000	0.2539768	245.23
GeneticCars	19266000	0.254301	245.23
GeneticCars	19267000	0.2542559	245.23
GeneticCars	19268000	0.6356401	245.23
GeneticCars	19269000	0.6350198	245.22
GeneticCars	19270000	0.3819421	245.22
GeneticCars	19271000	0.2540236	245.22
GeneticCars	19272000	0.1271561	245.22
GeneticCars	19273000	1.907466	245.22
GeneticCars	19274000	0.8893752	245.22
GeneticCars	19275000	0.1270942	245.22
GeneticCars	19276000	0.7627678	245.22
GeneticCars	19277000	0.5080158	245.22
GeneticCars	19278000	0.3815813	245.22
GeneticCars	19279000	1.143036	245.22
GeneticCars	19280000	3.802696	245.22
GeneticCars	19281000	1.267918	245.22
GeneticCars	19282000	2.28607	245.22
GeneticCars	19283000	0.7616393	245.22
GeneticCars	19284000	1.886653	245.22
GeneticCars	19285000	0.887637	245.22
GeneticCars	19286000	1.14494	245.22
GeneticCars	19287000	0.6344811	245.22
GeneticCars	19288000	0.8890278	245.22
GeneticCars	19289000	0.6346847	245.22
GeneticCars	19290000	0.7631263	245.22
GeneticCars	19291000	1.906914	245.22
GeneticCars	19292000	1.017503	245.22
GeneticCars	19293000	1.016893	245.22
GeneticCars	19294000	0.5085434	245.22
GeneticCars	19295000	0.6360139	245.22
GeneticCars	19296000	0.6352447	245.22
GeneticCars	19297000	2.288666	245.22
GeneticCars	19298000	1.392892	245.22
GeneticCars	19299000	2.404731	245.22
GeneticCars	19300000	0.7618859	245.22
GeneticCars	19301000	1.398224	245.22
GeneticCars	19302000	1.016602	245.22
GeneticCars	19303000	1.269978	245.22
GeneticCars	19304000	0.253529	245.22
GeneticCars	19305000	1.650375	245.22
GeneticCars	19306000	0.3815037	245.22
GeneticCars	19307000	3.043597	245.22
GeneticCars	19308000	0.8881621	245.22
GeneticCars	19309000	0.3806402	245.22
GeneticCars	19310000	0.8894116	245.22
GeneticCars	19311000	1.017506	245.22
GeneticCars	19312000	0.254256	245.22
GeneticCars	19313000	0.1271281	245.22
GeneticCars	19314000	1.77979	245.22
GeneticCars	19315000	0.635078	245.22
GeneticCars	19316000	0.5085308	245.22
GeneticCars	19317000	0.7621244	245.22
GeneticCars	19318000	0.509007	245.22
GeneticCars	19319000	1.77929	245.22
GeneticCars	19320000	0.2536143	245.22
GeneticCars	19321000	0.5078372	245.22
GeneticCars	19322000	1.65304	245.22
GeneticCars	19323000	1.524022	245.22
GeneticCars	19324000	0.1271279	245.22
GeneticCars	19325000	1.142009	245.22
GeneticCars	19326000	0.5065209	245.22
GeneticCars	19327000	1.901486	245.22
GeneticCars	19328000	1.651236	245.22
GeneticCars	19329000	2.402519	245.22
GeneticCars	19330000	1.526675	245.22
GeneticCars	19331000	1.781619	245.22
GeneticCars	19332000	0.7625927	245.22
GeneticCars	19333000	1.017652	245.22
GeneticCars	19334000	1.145271	245.22
GeneticCars	19335000	0.6356404	245.22
GeneticCars	19336000	0.5084041	245.22
GeneticCars	19337000	1.776322	245.22
GeneticCars	19338000	1.781344	245.22
GeneticCars	19339000	2.031234	245.22
GeneticCars	19340000	1.651888	245.22
GeneticCars	19341000	1.270378	245.22
GeneticCars	19342000	3.054321	245.22
GeneticCars	19343000	0.7619715	245.22
GeneticCars	19344000	1.398408	245.22
GeneticCars	19345000	1.905883	245.22
GeneticCars	19346000	2.163288	245.22
GeneticCars	19347000	0.3808087	245.22
GeneticCars	19348000	1.143035	245.22
GeneticCars	19349000	1.141874	245.22
GeneticCars	19350000	1.779278	245.22
GeneticCars	19351000	0.7605398	245.22
GeneticCars	19352000	0.1271279	245.22
GeneticCars	19353000	2.413074	245.22
GeneticCars	19354000	0.2545047	245.22
GeneticCars	19355000	1.267971	245.22
GeneticCars	19356000	0.5074354	245.22
GeneticCars	19357000	1.271281	245.22
GeneticCars	19358000	1.524046	245.22
GeneticCars	19359000	0.3813842	245.22
GeneticCars	19360000	3.432545	245.22
GeneticCars	19361000	1.395218	245.21
GeneticCars	19362000	0.7627678	245.21
GeneticCars	19363000	1.778054	245.23
GeneticCars	19364000	1.524786	245.23
GeneticCars	19365000	0.6343967	245.23
GeneticCars	19366000	0.762722	245.23
GeneticCars	19367000	1.778317	245.23
GeneticCars	19368000	0.6348062	245.23
GeneticCars	19369000	0.25386	245.23
GeneticCars	19370000	0.508016	245.23
GeneticCars	19371000	0.6351745	245.23
GeneticCars	19372000	0.8894432	245.23
GeneticCars	19373000	0.507764	245.23
GeneticCars	19374000	1.013066	245.23
GeneticCars	19375000	0.7612814	245.23
GeneticCars	19376000	1.016495	245.23
GeneticCars	19377000	1.397044	245.23
GeneticCars	19378000	2.66912	245.23
GeneticCars	19379000	2.16005	245.23
GeneticCars	19380000	0.7625033	245.23
GeneticCars	19381000	1.398407	245.23
GeneticCars	19382000	2.796132	245.23
GeneticCars	19383000	1.524051	245.23
GeneticCars	19384000	2.415434	245.23
GeneticCars	19385000	1.27128	245.23
GeneticCars	19386000	1.525811	245.23
GeneticCars	19387000	0.2538772	245.23
GeneticCars	19388000	0.8894248	245.23
GeneticCars	19389000	0.6352674	245.23
GeneticCars	19390000	2.032993	245.23
GeneticCars	19391000	2.16103	245.23
GeneticCars	19392000	0.2541243	245.23
GeneticCars	19393000	0.7621402	245.23
GeneticCars	19394000	0.6356067	245.23
GeneticCars	19395000	0.7627658	245.23
GeneticCars	19396000	2.161987	245.23
GeneticCars	19397000	0.3810745	245.23
GeneticCars	19398000	1.26929	245.23
GeneticCars	19399000	1.013935	245.23
GeneticCars	19400000	0.7623337	245.23
GeneticCars	19401000	0.7609436	245.23
GeneticCars	19402000	2.540081	245.23
GeneticCars	19403000	0.8898961	245.23
GeneticCars	19404000	1.90692	245.23
GeneticCars	19405000	0.6346486	245.23
GeneticCars	19406000	0.7628338	245.23
GeneticCars	19407000	3.684677	245.23
GeneticCars	19408000	0.6368117	245.23
GeneticCars	19409000	0.6344007	245.23
GeneticCars	19410000	2.031927	245.23
GeneticCars	19411000	1.016815	245.23
GeneticCars	19412000	0.508292	245.23
GeneticCars	19413000	1.270005	245.23
GeneticCars	19414000	0.8905219	245.23
GeneticCars	19415000	0.2537603	245.23
GeneticCars	19416000	1.017463	245.23
GeneticCars	19417000	0.3810119	245.23
GeneticCars	19418000	1.526387	245.23
GeneticCars	19419000	0.8873188	245.23
GeneticCars	19420000	0.254255	245.23
GeneticCars	19421000	0.8885867	245.23
GeneticCars	19422000	0.1271269	245.23
GeneticCars	19423000	0.508198	245.23
GeneticCars	19424000	1.395444	245.23
GeneticCars	19425000	2.795883	245.23
GeneticCars	19426000	0.3807909	245.23
GeneticCars	19427000	0.5072446	245.23
GeneticCars	19428000	0.8898968	245.23
GeneticCars	19429000	0.254256	245.23
GeneticCars	19430000	0.2543752	245.23
GeneticCars	19431000	3.047774	245.23
GeneticCars	19432000	1.653227	245.23
GeneticCars	19433000	0.5082579	245.23
GeneticCars	19434000	0.1270115	245.23
GeneticCars	19435000	1.779917	245.23
GeneticCars	19436000	0.7623215	245.23
GeneticCars	19437000	0.5083653	245.23
GeneticCars	19438000	0.5086616	245.23
GeneticCars	19439000	2.922459	245.23
GeneticCars	19440000	1.655154	245.23
GeneticCars	19441000	2.540078	245.23
GeneticCars	19442000	1.144236	245.23
GeneticCars	19443000	0.3813839	245.23
GeneticCars	19444000	2.2881	245.23
GeneticCars	19445000	0.63564	245.23
GeneticCars	19446000	0.6359302	245.23
GeneticCars	19447000	0.127128	245.23
GeneticCars	19448000	0.6355286	245.23
GeneticCars	19449000	1.016761	245.23
GeneticCars	19450000	2.409081	245.23
GeneticCars	19451000	0.5070376	245.23
GeneticCars	19452000	0.6350195	245.23
GeneticCars	19453000	0.5075727	245.23
GeneticCars	19454000	0.6365431	245.23
GeneticCars	19455000	0.254256	245.23
GeneticCars	19456000	2.162206	245.23
GeneticCars	19457000	0.889895	245.23
GeneticCars	19458000	2.033454	245.23
GeneticCars	19459000	0.6345131	245.23
GeneticCars	19460000	2.030082	245.23
GeneticCars	19461000	0.7619968	245.23
GeneticCars	19462000	1.906921	245.23
GeneticCars	19463000	0.3811855	245.23
GeneticCars	19464000	1.652185	245.23
GeneticCars	19465000	0.5082533	245.23
GeneticCars	19466000	0.5086713	245.23
GeneticCars	19467000	0.5085836	245.23
GeneticCars	19468000	0.8890278	245.23
GeneticCars	19469000	1.01647	245.23
GeneticCars	19470000	0.63564	245.23
GeneticCars	19471000	0.508712	245.23
GeneticCars	19472000	1.017024	245.23
GeneticCars	19473000	0.6344009	245.23
GeneticCars	19474000	0.5075207	245.23
GeneticCars	19475000	1.14247	245.23
GeneticCars	19476000	1.015481	245.23
GeneticCars	19477000	2.287139	245.23
GeneticCars	19478000	1.145265	245.23
GeneticCars	19479000	2.160084	245.23
GeneticCars	19480000	1.271279	245.23
GeneticCars	19481000	0.2538687	245.23
GeneticCars	19482000	2.540079	245.23
GeneticCars	19483000	1.142454	245.23
GeneticCars	19484000	0.7627619	245.23
GeneticCars	19485000	1.779788	245.23
GeneticCars	19486000	0.8903145	245.23
GeneticCars	19487000	2.542551	245.23
GeneticCars	19488000	0.50869	245.23
GeneticCars	19489000	0.762768	245.23
GeneticCars	19490000	0.3812772	245.23
GeneticCars	19491000	1.270039	245.23
GeneticCars	19492000	1.907845	245.23
GeneticCars	19493000	1.144142	245.23
GeneticCars	19494000	0.7630895	245.23
GeneticCars	19495000	0.127063	245.23
GeneticCars	19496000	1.144152	245.23
GeneticCars	19497000	0.1271404	245.23
GeneticCars	19498000	2.66708	245.23
GeneticCars	19499000	0.5062851	245.23
GeneticCars	19500000	0.8875491	245.23
GeneticCars	19501000	1.522562	245.23
GeneticCars	19502000	1.144152	245.23
GeneticCars	19503000	0.5075205	245.23
GeneticCars	19504000	0.5084266	245.23
GeneticCars	19505000	0.3809273	245.23
GeneticCars	19506000	2.92394	245.23
GeneticCars	19507000	1.271281	245.23
GeneticCars	19508000	0.8885717	245.23
GeneticCars	19509000	0.5080159	245.23
GeneticCars	19510000	1.016984	245.23
GeneticCars	19511000	1.270627	245.23
GeneticCars	19512000	2.289356	245.23
GeneticCars	19513000	0.3811897	245.23
GeneticCars	19514000	0.8898959	245.23
GeneticCars	19515000	1.017024	245.23
GeneticCars	19516000	1.14415	245.23
GeneticCars	19517000	1.270748	245.23
GeneticCars	19518000	0.5089968	245.23
GeneticCars	19519000	0.8887624	245.23
GeneticCars	19520000	1.778055	245.23
GeneticCars	19521000	0.2539595	245.23
GeneticCars	19522000	0.8896747	245.23
GeneticCars	19523000	0.2540079	245.23
GeneticCars	19524000	2.029974	245.23
GeneticCars	19525000	2.161083	245.23
GeneticCars	19526000	3.93854	245.23
GeneticCars	19527000	0.1269849	245.23
GeneticCars	19528000	1.015666	245.23
GeneticCars	19529000	0.5082502	245.23
GeneticCars	19530000	1.017506	245.23
GeneticCars	19531000	2.286072	245.23
GeneticCars	19532000	0.6356081	245.23
GeneticCars	19533000	2.034047	245.23
GeneticCars	19534000	0.254611	245.23
GeneticCars	19535000	1.015844	245.23
GeneticCars	19536000	0.7627678	245.23
GeneticCars	19537000	1.655081	245.23
GeneticCars	19538000	0.1271279	245.23
GeneticCars	19539000	1.524338	245.23
GeneticCars	19540000	2.160113	245.23
GeneticCars	19541000	0.3810118	245.23
GeneticCars	19542000	1.525529	245.23
GeneticCars	19543000	1.39652	245.23
GeneticCars	19544000	0.5085119	245.23
GeneticCars	19545000	0.8890329	245.23
GeneticCars	19546000	1.651789	245.23
GeneticCars	19547000	1.777628	245.23
GeneticCars	19548000	1.777359	245.23
GeneticCars	19549000	0.3800772	245.23
GeneticCars	19550000	0.507267	245.23
GeneticCars	19551000	0.3813837	245.23
GeneticCars	19552000	1.143037	245.23
GeneticCars	19553000	0.5082449	245.23
GeneticCars	19554000	0.6356739	245.23
GeneticCars	19555000	0.381223	245.23
GeneticCars	19556000	1.653414	245.23
GeneticCars	19557000	0.5079995	245.23
GeneticCars	19558000	0.3815617	245.23
GeneticCars	19559000	0.635516	245.23
GeneticCars	19560000	2.924388	245.23
GeneticCars	19561000	0.381384	245.23
GeneticCars	19562000	0.3817567	245.23
GeneticCars	19563000	0.1269713	245.23
GeneticCars	19564000	0.7631131	245.23
GeneticCars	19565000	1.143937	245.23
GeneticCars	19566000	3.176938	245.23
GeneticCars	19567000	0.2540487	245.23
GeneticCars	19568000	2.034637	245.23
GeneticCars	19569000	2.796813	245.23
GeneticCars	19570000	0.5088208	245.23
GeneticCars	19571000	2.535057	245.23
GeneticCars	19572000	0.5082151	245.23
GeneticCars	19573000	2.161162	245.23
GeneticCars	19574000	1.145271	245.23
GeneticCars	19575000	1.525535	245.23
GeneticCars	19576000	0.5094896	245.23
GeneticCars	19577000	0.6350198	245.23
GeneticCars	19578000	0.3815624	245.23
GeneticCars	19579000	0.7627681	245.23
GeneticCars	19580000	2.161175	245.23
GeneticCars	19581000	0.6353066	245.23
GeneticCars	19582000	0.762024	245.23
GeneticCars	19583000	0.6350196	245.23
GeneticCars	19584000	0.635894	245.23
GeneticCars	19585000	1.143588	245.23
GeneticCars	19586000	0.890893	245.23
GeneticCars	19587000	1.016	245.23
GeneticCars	19588000	1.016786	245.23
GeneticCars	19589000	1.90692	245.23
GeneticCars	19590000	1.651763	245.23
GeneticCars	19591000	1.398408	245.23
GeneticCars	19592000	0.7627639	245.23
GeneticCars	19593000	1.268176	245.23
GeneticCars	19594000	0.6352815	245.23
GeneticCars	19595000	0.5075203	245.23
GeneticCars	19596000	1.398408	245.23
GeneticCars	19597000	0.7623802	245.23
GeneticCars	19598000	1.016846	245.23
GeneticCars	19599000	0.63502	245.23
GeneticCars	19600000	2.030082	245.23
GeneticCars	19601000	1.017116	245.23
GeneticCars	19602000	2.543277	245.23
GeneticCars	19603000	0.7629576	245.23
GeneticCars	19604000	2.672718	245.23
GeneticCars	19605000	1.778872	245.23
GeneticCars	19606000	0.2542559	245.23
GeneticCars	19607000	0.2543768	245.23
GeneticCars	19608000	0.889896	245.23
GeneticCars	19609000	0.7604845	245.23
GeneticCars	19610000	0.3811965	245.23
GeneticCars	19611000	2.542559	245.23
GeneticCars	19612000	1.652664	245.23
GeneticCars	19613000	0.5085119	245.23
GeneticCars	19614000	0.5090092	245.23
GeneticCars	19615000	0.7623815	245.23
GeneticCars	19616000	0	245.23
GeneticCars	19617000	1.268802	245.23
GeneticCars	19618000	0.76165	245.23
GeneticCars	19619000	1.269171	245.23
GeneticCars	19620000	1.145267	245.23
GeneticCars	19621000	1.525313	245.23
GeneticCars	19622000	0.88856	245.23
GeneticCars	19623000	0.8893657	245.23
GeneticCars	19624000	3.048397	245.23
GeneticCars	19625000	0.8887722	245.23
GeneticCars	19626000	1.144707	245.23
GeneticCars	19627000	0.254256	245.23
GeneticCars	19628000	0	245.23
GeneticCars	19629000	1.144562	245.23
GeneticCars	19630000	0.889896	245.23
GeneticCars	19631000	0.7590608	245.23
GeneticCars	19632000	0.5082618	245.23
GeneticCars	19633000	1.397399	245.23
GeneticCars	19634000	0.2543012	245.23
GeneticCars	19635000	0.2540078	245.23
GeneticCars	19636000	0.6350201	245.23
GeneticCars	19637000	0.508512	245.23
GeneticCars	19638000	0.6362557	245.23
GeneticCars	19639000	0.3810123	245.23
GeneticCars	19640000	0.5082769	245.23
GeneticCars	19641000	0.762351	245.23
GeneticCars	19642000	0.5084261	245.23
GeneticCars	19643000	1.143036	245.23
GeneticCars	19644000	1.903201	245.23
GeneticCars	19645000	0.8879251	245.23
GeneticCars	19646000	0.5076904	245.23
GeneticCars	19647000	0.6352614	245.23
GeneticCars	19648000	1.525536	245.23
GeneticCars	19649000	1.268802	245.23
GeneticCars	19650000	2.794086	245.23
GeneticCars	19651000	0.3810029	245.23
GeneticCars	19652000	1.397043	245.1
GeneticCars	19653000	2.796763	245.1
GeneticCars	19654000	1.780183	245.1
GeneticCars	19655000	0.6356395	244.86
GeneticCars	19656000	0.2542561	244.86
GeneticCars	19657000	0.6347075	244.95
GeneticCars	19658000	0.1271402	244.95
GeneticCars	19659000	1.016438	244.95
GeneticCars	19660000	1.019014	244.95
GeneticCars	19661000	0.3810008	244.95
GeneticCars	19662000	3.044716	245.03
GeneticCars	19663000	2.416601	245.03
GeneticCars	19664000	2.032381	245.1
GeneticCars	19665000	1.141922	245.1
GeneticCars	19666000	1.777142	245.1
GeneticCars	19667000	0.7620242	245.1
GeneticCars	19668000	2.032733	245.1
GeneticCars	19669000	0.8894573	245.1
GeneticCars	19670000	0.3813836	245.1
GeneticCars	19671000	1.77542	245.1
GeneticCars	19672000	2.161167	245.1
GeneticCars	19673000	1.270481	245.1
GeneticCars	19674000	0.7627675	245.1
GeneticCars	19675000	2.415433	245.1
GeneticCars	19676000	1.907348	245.1
GeneticCars	19677000	0.2542475	245.1
GeneticCars	19678000	1.525755	245.1
GeneticCars	19679000	1.144152	245.1
GeneticCars	19680000	0.8905274	245.1
GeneticCars	19681000	2.161472	245.1
GeneticCars	19682000	1.017057	245.1
GeneticCars	19683000	1.90506	245.1
GeneticCars	19684000	0.6359481	245.1
GeneticCars	19685000	0.6356399	245.1
GeneticCars	19686000	1.017462	245.1
GeneticCars	19687000	0.8872967	245.1
GeneticCars	19688000	0.6352934	245.1
GeneticCars	19689000	0.508016	245.1
GeneticCars	19690000	1.140156	245.1
GeneticCars	19691000	0.5075661	245.1
GeneticCars	19692000	1.271279	245.1
GeneticCars	19693000	0.5087163	245.1
GeneticCars	19694000	1.779341	245.1
GeneticCars	19695000	1.270854	245.1
GeneticCars	19696000	1.525975	245.1
GeneticCars	19697000	2.54263	245.1
GeneticCars	19698000	0.5083318	245.1
GeneticCars	19699000	0.8890272	245.1
GeneticCars	19700000	1.526993	245.1
GeneticCars	19701000	0.2541195	245.1
GeneticCars	19702000	0.3811904	245.1
GeneticCars	19703000	1.652629	245.1
GeneticCars	19704000	1.017024	245.1
GeneticCars	19705000	0.5085119	245.1
GeneticCars	19706000	0.2542559	245.1
GeneticCars	19707000	0.7625983	245.1
GeneticCars	19708000	0.7631353	245.1
GeneticCars	19709000	2.795332	245.1
GeneticCars	19710000	1.398408	245.1
GeneticCars	19711000	2.029824	245.1
GeneticCars	19712000	1.906662	245.1
GeneticCars	19713000	0.7620844	245.1
GeneticCars	19714000	1.14192	245.1
GeneticCars	19715000	0.5077621	245.1
GeneticCars	19716000	0.254475	245.1
GeneticCars	19717000	0.8894567	245.1
GeneticCars	19718000	0.2537602	245.1
GeneticCars	19719000	0	245.1
GeneticCars	19720000	1.781245	245.1
GeneticCars	19721000	3.42722	245.1
GeneticCars	19722000	2.0345	245.1
GeneticCars	19723000	1.016031	245.1
GeneticCars	19724000	0.8904536	245.1
GeneticCars	19725000	1.77662	245.1
GeneticCars	19726000	0	245.1
GeneticCars	19727000	0.8903725	245.1
GeneticCars	19728000	0.7620235	245.1
GeneticCars	19729000	0.508512	245.1
GeneticCars	19730000	1.017023	245.1
GeneticCars	19731000	0.3810468	245.1
GeneticCars	19732000	1.272583	245.1
GeneticCars	19733000	0.5076923	245.1
GeneticCars	19734000	0.889896	245.1
GeneticCars	19735000	0.8889131	245.1
GeneticCars	19736000	0.3808887	245.1
GeneticCars	19737000	1.01575	245.1
GeneticCars	19738000	1.649442	245.1
GeneticCars	19739000	0.8898778	245.1
GeneticCars	19740000	0.254256	245.1
GeneticCars	19741000	0.6350197	245.1
GeneticCars	19742000	0.3811884	245.1
GeneticCars	19743000	0.6337599	245.1
GeneticCars	19744000	1.526837	245.1
GeneticCars	19745000	1.525535	245.1
GeneticCars	19746000	0.126934	245.1
GeneticCars	19747000	0.8899594	245.1
GeneticCars	19748000	0.508723	245.1
GeneticCars	19749000	1.144084	245.1
GeneticCars	19750000	1.144152	245.1
GeneticCars	19751000	1.016032	245.1
GeneticCars	19752000	0.7627679	245.1
GeneticCars	19753000	0.762768	245.1
GeneticCars	19754000	1.271394	245.1
